date,description,debit_account,debit_amount,credit_account,debit_amount
2025/2/27,CU,KR60002-Food Expenses,"3,000",KR10101-Toss Checking Account,"3,000"
2025/2/27,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/2/27,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/2/27,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/2/27,채크카드 복권 당첨,KR10101-Toss Checking Account,10,KR70006-Other Income,10
2025/2/27,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/2/27,교통(디딤돌 결연식),KR60004-Transportation Expenses,"1,600",KR30201-Friends Debt,"1,600"
2025/2/28,SEA Money,KR10102-Hana Checking Account,"67,600",KR60005-Personal Expenses,"67,600"
2025/2/28,Transfer to Hani,KR60005-Personal Expenses,"2,900",KR10102-Hana Checking Account,"2,900"
2025/2/28,통역비,KR10101-Toss Checking Account,"435,150",KR70006-Other Income,"435,150"
2025/2/28,Return Samsung Money,KR60005-Personal Expenses,"72,330",KR10101-Toss Checking Account,"72,330"
2025/2/28,Wei Tian,KR30201-Friends Debt,"150,000",KR10101-Toss Checking Account,"150,000"
2025/2/28,Transfer to Toss,KR10101-Toss Checking Account,"64,700",KR10102-Hana Checking Account,"64,700"
2025/2/28,Transfer to Shinhan,KR10103-Shinhan Checking Account,"20,000",KR10101-Toss Checking Account,"20,000"
2025/2/28,Savings,KR10201-Savings January,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/2/28,Savings,KR10202-Savings February,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/2/28,Transfer to Shinhan,KR10103-Shinhan Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/2/28,Savings,KR10201-Savings January,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/2/28,Transfer to Shinhan,KR10103-Shinhan Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/2/28,사오 빵,KR60002-Food Expenses,"2,800",KR10101-Toss Checking Account,"2,800"
2025/2/28,백소정,KR60002-Food Expenses,"15,200",KR10101-Toss Checking Account,"15,200"
2025/2/28,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/2/28,Tisya,KR10105-Kakao Checking Account,"9,280",KR10403-Friends Receivable,"9,280"
2025/2/28,Transfer to Toss,KR10101-Toss Checking Account,"9,280",KR10105-Kakao Checking Account,"9,280"
2025/3/1,3월 Samsung,KR10401-Samsung Receivable,"950,000",KR70003-Samsung Income,"950,000"
2025/3/1,3월 Prepaid Phone Plan,KR60005-Personal Expenses,"17,500",KR10501-Phone Plan,"17,500"
2025/3/1,3월 Didimdol,KR10402-Didimdol Receivable,"150,000",KR70004-Didimdol Income,"150,000"
2025/3/1,2월 Interest,KR10101-Toss Checking Account,14,KR70002-Interest Income,14
2025/3/1,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/3/1,교통(귀가),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/3/2,개강예배 버스비,KR60004-Transportation Expenses,"15,000",KR10101-Toss Checking Account,"15,000"
2025/3/2,기차 예배,KR60004-Transportation Expenses,"2,600",KR10101-Toss Checking Account,"2,600"
2025/3/2,기차 예배,KR10101-Toss Checking Account,"2,600",KR60004-Transportation Expenses,"2,600"
2025/3/2,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/2,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/2,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/2,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/2,채크카드 복권 당첨,KR10101-Toss Checking Account,3,KR70006-Other Income,3
2025/3/2,채크카드 복권 당첨 (취소),KR70006-Other Income,3,KR10101-Toss Checking Account,3
2025/3/2,택시비,KR60004-Transportation Expenses,"24,370",KR10101-Toss Checking Account,"24,370"
2025/3/2,PALS 카드로 기차표 예매,KR60004-Transportation Expenses,"23,700",KR30201-Friends Debt,"23,700"
2025/3/2,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/3/2,교통(귀가),KR60004-Transportation Expenses,"3,000",KR30201-Friends Debt,"3,000"
2025/3/3,황희 gift (취소),KR10101-Toss Checking Account,"48,340",KR60005-Personal Expenses,"48,340"
2025/3/3,채크카드 복권 당첨 (취소),KR70006-Other Income,3,KR10101-Toss Checking Account,3
2025/3/3,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/3,iCloud+,KR60005-Personal Expenses,"8,900",KR10105-Kakao Checking Account,"8,900"
2025/3/3,소이54 w Waralee,KR60002-Food Expenses,"11,000",KR10101-Toss Checking Account,"11,000"
2025/3/3,소이54 w Waralee,KR60002-Food Expenses,"1,000",KR10101-Toss Checking Account,"1,000"
2025/3/3,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/3,Coffee,KR60002-Food Expenses,"4,000",KR10105-Kakao Checking Account,"4,000"
2025/3/3,Cash from 钱嘉男,KR10000-Cash,"50,000",KR30201-Friends Debt,"50,000"
2025/3/3,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/3,기차표 취소비,KR60004-Transportation Expenses,400,KR10101-Toss Checking Account,400
2025/3/3,기부,KR60007-Other Expenses,"1,000",KR10101-Toss Checking Account,"1,000"
2025/3/4,2월 Savings,KR10202-Savings February,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/3/4,从李振华收到666块钱， 和钱嘉男换了13万3千韩币,KR10000-Cash,"133,000",KR70006-Other Income,"133,000"
2025/3/4,Transfer to Shinhan,KR10103-Shinhan Checking Account,"2,000",KR10101-Toss Checking Account,"2,000"
2025/3/4,"재학증명서, 성적증명서, 장학금수혜증명서",KR60005-Personal Expenses,"1,500",KR10103-Shinhan Checking Account,"1,500"
2025/3/4,Transfer to Hana,KR10102-Hana Checking Account,"50,000",KR10101-Toss Checking Account,"50,000"
2025/3/4,VISA extension,KR60005-Personal Expenses,"50,000",KR10102-Hana Checking Account,"50,000"
2025/3/4,PALS 카드로 기차표 예매,KR30201-Friends Debt,"23,700",KR10101-Toss Checking Account,"23,700"
2025/3/4,Transfer to Shinhan,KR10103-Shinhan Checking Account,"11,000",KR10101-Toss Checking Account,"11,000"
2025/3/4,Transfer to Shinhan,KR10103-Shinhan Checking Account,"4,000",KR10101-Toss Checking Account,"4,000"
2025/3/4,와우바게트샌드위치,KR60002-Food Expenses,"10,900",KR10103-Shinhan Checking Account,"10,900"
2025/3/4,Transfer to Shinhan,KR10103-Shinhan Checking Account,"1,200",KR10101-Toss Checking Account,"1,200"
2025/3/4,Transfer to Shinhan,KR10103-Shinhan Checking Account,"7,100",KR10105-Kakao Checking Account,"7,100"
2025/3/4,착한커피,KR60002-Food Expenses,"5,700",KR10103-Shinhan Checking Account,"5,700"
2025/3/4,교통(bahulu),KR60004-Transportation Expenses,"1,400",KR30201-Friends Debt,"1,400"
2025/3/5,GS25,KR60002-Food Expenses,"6,000",KR10103-Shinhan Checking Account,"6,000"
2025/3/5,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/5,채크카드 복권 당첨,KR10101-Toss Checking Account,3,KR70006-Other Income,3
2025/3/5,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/5,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/5,교통(中国零食),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/3/6,Taxi,KR60004-Transportation Expenses,"6,000",KR10000-Cash,"6,000"
2025/3/6,Transfer to Toss,KR10101-Toss Checking Account,"170,000",KR10000-Cash,"170,000"
2025/3/6,转钱：钱嘉男,KR10403-Friends Receivable,"150,000",KR10101-Toss Checking Account,"150,000"
2025/3/6,Tisya,KR10105-Kakao Checking Account,"10,000",KR30201-Friends Debt,"10,000"
2025/3/6,Transfer to Toss,KR10101-Toss Checking Account,"10,000",KR10105-Kakao Checking Account,"10,000"
2025/3/6,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/6,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/6,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/6,钱嘉男,KR10000-Cash,"205,000",KR10403-Friends Receivable,"205,000"
2025/3/7,Transfer to Toss,KR10101-Toss Checking Account,"200,000",KR10000-Cash,"200,000"
2025/3/7,Tisya,KR30201-Friends Debt,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/7,"3월 건강보험료, 4월 건강보험료",KR60003-Healthcare Expenses,"153,280",KR10101-Toss Checking Account,"153,280"
2025/3/7,Printing,KR60005-Personal Expenses,300,KR10101-Toss Checking Account,300
2025/3/7,쿠팡 회원비,KR60005-Personal Expenses,"7,890",KR10101-Toss Checking Account,"7,890"
2025/3/7,Ice cream,KR60002-Food Expenses,"5,500",KR10101-Toss Checking Account,"5,500"
2025/3/7,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/8,Transfer to Toss,KR10101-Toss Checking Account,"50,000",KR10000-Cash,"50,000"
2025/3/8,Tisya,KR10403-Friends Receivable,"30,000",KR10101-Toss Checking Account,"30,000"
2025/3/8,헌금,KR60005-Personal Expenses,"2,000",KR10000-Cash,"2,000"
2025/3/8,교통(Hiking w OIA),KR60004-Transportation Expenses,"4,500",KR30201-Friends Debt,"4,500"
2025/3/9,钱嘉男 Laundry,KR30201-Friends Debt,"6,500",KR10000-Cash,"6,500"
2025/3/9,이불 Laundry,KR60005-Personal Expenses,"6,500",KR10502-Laundry,"6,500"
2025/3/9,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/3/9,Transfer to Toss,KR10101-Toss Checking Account,"1,200",KR10103-Shinhan Checking Account,"1,200"
2025/3/9,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/10,2월 교통비,KR30201-Friends Debt,709,KR10101-Toss Checking Account,709
2025/3/10,교통(Mentor Meal w OIA),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/3/11,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/3/11,Wei Tian,KR10102-Hana Checking Account,"50,000",KR30201-Friends Debt,"50,000"
2025/3/11,Transfer to Toss,KR10101-Toss Checking Account,"50,000",KR10102-Hana Checking Account,"50,000"
2025/3/11,Transfer to Shinhan,KR10103-Shinhan Checking Account,"5,000",KR10101-Toss Checking Account,"5,000"
2025/3/11,3월 교통비,KR30201-Friends Debt,"3,600",KR10103-Shinhan Checking Account,"3,600"
2025/3/11,3월 교통비,KR30201-Friends Debt,"1,400",KR10103-Shinhan Checking Account,"1,400"
2025/3/11,Transfer to Shinhan,KR10103-Shinhan Checking Account,"3,600",KR10101-Toss Checking Account,"3,600"
2025/3/11,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/11,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/11,채크카드 복권 당첨,KR10101-Toss Checking Account,3,KR70006-Other Income,3
2025/3/12,Grazie,KR60002-Food Expenses,"2,000",KR10103-Shinhan Checking Account,"2,000"
2025/3/12,3월 교통비,KR30201-Friends Debt,900,KR10103-Shinhan Checking Account,900
2025/3/12,Ivan,KR10102-Hana Checking Account,"50,000",KR30201-Friends Debt,"50,000"
2025/3/13,Printing,KR60005-Personal Expenses,"1,250",KR10102-Hana Checking Account,"1,250"
2025/3/13,Coffee,KR60002-Food Expenses,"3,200",KR10102-Hana Checking Account,"3,200"
2025/3/13,Stopped Didimdol,KR70004-Didimdol Income,"150,000",KR10402-Didimdol Receivable,"150,000"
2025/3/14,"광복김밥 w 곽재국, 安庆轩",KR60002-Food Expenses,"5,500",KR10102-Hana Checking Account,"5,500"
2025/3/14,0,KR10101-Toss Checking Account,"94,971",KR70005-Allowance Income,"94,971"
2025/3/14,그라찌에,KR60002-Food Expenses,"6,900",KR10102-Hana Checking Account,"6,900"
2025/3/14,Printing,KR60005-Personal Expenses,900,KR10101-Toss Checking Account,900
2025/3/14,PALS 환불,KR60005-Personal Expenses,"4,000",KR10101-Toss Checking Account,"4,000"
2025/3/14,Transfer to Toss,KR10101-Toss Checking Account,"33,150",KR10102-Hana Checking Account,"33,150"
2025/3/14,Wei Tian,KR30201-Friends Debt,"50,000",KR10101-Toss Checking Account,"50,000"
2025/3/14,Ivan,KR30201-Friends Debt,"50,000",KR10101-Toss Checking Account,"50,000"
2025/3/14,MSDC,KR60005-Personal Expenses,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/14,교통(삼성 신입생),KR60004-Transportation Expenses,"4,200",KR30201-Friends Debt,"4,200"
2025/3/15,예금이자,KR10102-Hana Checking Account,1,KR70006-Other Income,1
2025/3/15,Transfer to Toss,KR10101-Toss Checking Account,"36,404",KR10102-Hana Checking Account,"36,404"
2025/3/15,왕익곤 회비,KR30201-Friends Debt,"35,000",KR10101-Toss Checking Account,"35,000"
2025/3/15,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/16,이불 Laundry,KR60005-Personal Expenses,"4,000",KR10502-Laundry,"4,000"
2025/3/17,3월 교통비,KR30201-Friends Debt,700,KR10103-Shinhan Checking Account,700
2025/3/17,Transfer to Shinhan,KR10103-Shinhan Checking Account,"3,430",KR10101-Toss Checking Account,"3,430"
2025/3/17,채크카드 복권 당첨,KR10101-Toss Checking Account,4,KR70006-Other Income,4
2025/3/17,교통(Tisya),KR60004-Transportation Expenses,"4,300",KR30201-Friends Debt,"4,300"
2025/3/18,2025-1 Allowance,KR10101-Toss Checking Account,"4,800,000",KR10401-Samsung Receivable,"4,800,000"
2025/3/18,Transfer to Shinhan,KR10103-Shinhan Checking Account,70,KR10101-Toss Checking Account,70
2025/3/18,Transfer to Shinhan,KR10103-Shinhan Checking Account,"222,100",KR10101-Toss Checking Account,"222,100"
2025/3/18,상하이 비행기표,KR60005-Personal Expenses,"222,100",KR10103-Shinhan Checking Account,"222,100"
2025/3/18,Davy,KR30201-Friends Debt,"150,000",KR10101-Toss Checking Account,"150,000"
2025/3/18,3월 Savings,KR10203-Savings March,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/18,Forgiving 钱嘉男’s Debt,KR30201-Friends Debt,"39,160",KR70006-Other Income,"39,160"
2025/3/18,Transfer to Shinhan,KR10103-Shinhan Checking Account,"20,000",KR10101-Toss Checking Account,"20,000"
2025/3/18,Transfer to Hana,KR10102-Hana Checking Account,"40,000",KR10101-Toss Checking Account,"40,000"
2025/3/18,Preparation Fund,KR10214-Toss Preparation Fund Account,"100,000",KR10101-Toss Checking Account,"100,000"
2025/3/18,Emergency Fund,KR10213-Toss Emergency Fund Account,"4,197,934",KR10101-Toss Checking Account,"4,197,934"
2025/3/18,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/3/18,3월 교통비,KR30201-Friends Debt,"3,500",KR10103-Shinhan Checking Account,"3,500"
2025/3/19,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/19,이자,KR10213-Toss Emergency Fund Account,187,KR70006-Other Income,187
2025/3/19,Transfer to Toss,KR10101-Toss Checking Account,"17,700",KR10105-Kakao Checking Account,"17,700"
2025/3/19,Emergency Fund,KR10213-Toss Emergency Fund Account,30,KR10101-Toss Checking Account,30
2025/3/19,PPMK,KR10101-Toss Checking Account,"350,000",KR10213-Toss Emergency Fund Account,"350,000"
2025/3/19,PPMK,KR30201-Friends Debt,"350,000",KR10101-Toss Checking Account,"350,000"
2025/3/19,Transfer to Shinhan,KR10103-Shinhan Checking Account,"42,330",KR10101-Toss Checking Account,"42,330"
2025/3/19,핵반 w 钱嘉男,KR60002-Food Expenses,"13,900",KR10103-Shinhan Checking Account,"13,900"
2025/3/19,Transfer to Toss,KR10101-Toss Checking Account,"35,000",KR10213-Toss Emergency Fund Account,"35,000"
2025/3/19,Albina PALS,KR10403-Friends Receivable,"35,000",KR10101-Toss Checking Account,"35,000"
2025/3/19,Dilnoza PALS,KR10000-Cash,"35,000",KR30201-Friends Debt,"35,000"
2025/3/19,Boardgame Cafe,KR60002-Food Expenses,"4,300",KR10103-Shinhan Checking Account,"4,300"
2025/3/20,상하이 비행기표 (취소),KR10403-Friends Receivable,"132,100",KR60005-Personal Expenses,"132,100"
2025/3/20,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/20,이자,KR10213-Toss Emergency Fund Account,168,KR70006-Other Income,168
2025/3/20,Transfer to Toss,KR10101-Toss Checking Account,"50,000",KR10000-Cash,"50,000"
2025/3/20,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/20,Apple Music,KR60005-Personal Expenses,"3,300",KR10105-Kakao Checking Account,"3,300"
2025/3/20,Dilnoza PALS,KR30201-Friends Debt,"35,000",KR10101-Toss Checking Account,"35,000"
2025/3/20,Water,KR60002-Food Expenses,900,KR10103-Shinhan Checking Account,900
2025/3/20,닭한마리,KR60002-Food Expenses,"6,000",KR10000-Cash,"6,000"
2025/3/20,신한카드환불,KR10103-Shinhan Checking Account,"1,189",KR60005-Personal Expenses,"1,189"
2025/3/21,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/21,이자,KR10213-Toss Emergency Fund Account,168,KR70006-Other Income,168
2025/3/21,Printing 조교,KR60005-Personal Expenses,700,KR10101-Toss Checking Account,700
2025/3/21,Printing PALS,KR60005-Personal Expenses,"2,500",KR10101-Toss Checking Account,"2,500"
2025/3/21,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/21,상하이 비행기표 (취소),KR10103-Shinhan Checking Account,"132,100",KR10403-Friends Receivable,"132,100"
2025/3/21,Boardgame w 익곤,KR60005-Personal Expenses,"6,400",KR10403-Friends Receivable,"6,400"
2025/3/21,Sabina PALS,KR10000-Cash,"35,000",KR30201-Friends Debt,"35,000"
2025/3/21,Transfer to Toss,KR10101-Toss Checking Account,"30,000",KR10000-Cash,"30,000"
2025/3/21,Transfer to Toss,KR10101-Toss Checking Account,"5,000",KR10103-Shinhan Checking Account,"5,000"
2025/3/21,Sabina PALS,KR30201-Friends Debt,"35,000",KR10101-Toss Checking Account,"35,000"
2025/3/21,PPMK,KR60005-Personal Expenses,"35,000",KR10103-Shinhan Checking Account,"35,000"
2025/3/22,채크카드 복권 당첨,KR10103-Shinhan Checking Account,1,KR70006-Other Income,1
2025/3/22,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/22,이자,KR10213-Toss Emergency Fund Account,168,KR70006-Other Income,168
2025/3/22,신발 세탁,KR60005-Personal Expenses,"6,000",KR10103-Shinhan Checking Account,"6,000"
2025/3/22,청화원,KR60002-Food Expenses,"15,000",KR10103-Shinhan Checking Account,"15,000"
2025/3/22,Jing,KR10105-Kakao Checking Account,"6,000",KR30201-Friends Debt,"6,000"
2025/3/22,커피인더스트리 @ MSDC,KR60002-Food Expenses,"4,000",KR10103-Shinhan Checking Account,"4,000"
2025/3/22,교통(MSDC),KR60004-Transportation Expenses,"3,000",KR30201-Friends Debt,"3,000"
2025/3/23,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/23,이자,KR10213-Toss Emergency Fund Account,168,KR70006-Other Income,168
2025/3/23,Haircut,KR60005-Personal Expenses,"16,000",KR10103-Shinhan Checking Account,"16,000"
2025/3/23,카페나무,KR60002-Food Expenses,"5,700",KR10103-Shinhan Checking Account,"5,700"
2025/3/23,이빠네마그릴 w 문서진,KR10105-Kakao Checking Account,"38,900",KR10403-Friends Receivable,"38,900"
2025/3/23,Transfer to Shinhan,KR10103-Shinhan Checking Account,"39,600",KR10105-Kakao Checking Account,"39,600"
2025/3/23,Printing PALS,KR60005-Personal Expenses,"1,330",KR10103-Shinhan Checking Account,"1,330"
2025/3/24,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/24,이자,KR10213-Toss Emergency Fund Account,168,KR70006-Other Income,168
2025/3/24,옷,KR60005-Personal Expenses,"22,206",KR10102-Hana Checking Account,"22,206"
2025/3/24,Printing 조교,KR60005-Personal Expenses,70,KR10103-Shinhan Checking Account,70
2025/3/24,Printing 조교,KR60005-Personal Expenses,140,KR10103-Shinhan Checking Account,140
2025/3/24,Transfer to Toss,KR10101-Toss Checking Account,"10,000",KR10102-Hana Checking Account,"10,000"
2025/3/24,Withdraw,KR10000-Cash,"10,000",KR10101-Toss Checking Account,"10,000"
2025/3/24,LIUZECHENG PALS,KR10000-Cash,"50,000",KR30201-Friends Debt,"50,000"
2025/3/24,Change Money for LIUZECHENG PALS,KR30201-Friends Debt,"15,000",KR10000-Cash,"15,000"
2025/3/24,Transfer to Shinhan,KR10103-Shinhan Checking Account,"7,794",KR10102-Hana Checking Account,"7,794"
2025/3/24,Daiso,KR60005-Personal Expenses,"7,000",KR10103-Shinhan Checking Account,"7,000"
2025/3/24,현금IC캐시백,KR10103-Shinhan Checking Account,35,KR70006-Other Income,35
2025/3/24,Groceries,KR10101-Toss Checking Account,"100,000",KR10213-Toss Emergency Fund Account,"100,000"
2025/3/24,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/24,Boardgame Cafe (Refund),KR10102-Hana Checking Account,"6,100",KR60005-Personal Expenses,"6,100"
2025/3/25,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/25,이자,KR10213-Toss Emergency Fund Account,163,KR70006-Other Income,163
2025/3/25,0,KR10101-Toss Checking Account,"667,559",KR70005-Allowance Income,"667,559"
2025/3/25,Transfer to Shinhan,KR10103-Shinhan Checking Account,"5,726",KR10101-Toss Checking Account,"5,726"
2025/3/25,떡볶이 + 튀김 和王君熙，李问涛，王其昌,KR10102-Hana Checking Account,"25,250",KR10403-Friends Receivable,"25,250"
2025/3/25,Transfer to Shinhan,KR10103-Shinhan Checking Account,"6,965",KR10102-Hana Checking Account,"6,965"
2025/3/25,LIUZECHENG PALS,KR30201-Friends Debt,"35,000",KR10102-Hana Checking Account,"35,000"
2025/3/25,1월 Savings,KR10201-Savings January,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/3/25,2월 Savings,KR10202-Savings February,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/3/25,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/25,Transfer to Toss,KR10101-Toss Checking Account,"590,565",KR10213-Toss Emergency Fund Account,"590,565"
2025/3/25,Transfer to Toss,KR10101-Toss Checking Account,"22,340",KR10213-Toss Emergency Fund Account,"22,340"
2025/3/25,钱嘉男保险费,KR10403-Friends Receivable,"22,340",KR10101-Toss Checking Account,"22,340"
2025/3/25,Charity PALS,KR10000-Cash,"35,000",KR30201-Friends Debt,"35,000"
2025/3/25,Natalie PALS,KR10000-Cash,"35,000",KR30201-Friends Debt,"35,000"
2025/3/26,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/26,이자,KR10213-Toss Emergency Fund Account,132,KR70006-Other Income,132
2025/3/26,Recharge,KR10213-Toss Emergency Fund Account,"612,905",KR10101-Toss Checking Account,"612,905"
2025/3/26,Recharge,KR10213-Toss Emergency Fund Account,"1,470",KR10101-Toss Checking Account,"1,470"
2025/3/26,Printing PALS,KR60005-Personal Expenses,"1,150",KR10101-Toss Checking Account,"1,150"
2025/3/26,Printing PALS,KR60005-Personal Expenses,"1,000",KR10101-Toss Checking Account,"1,000"
2025/3/26,교통(PALS Picnic),KR60004-Transportation Expenses,"3,000",KR30201-Friends Debt,"3,000"
2025/3/27,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/27,이자,KR10213-Toss Emergency Fund Account,163,KR70006-Other Income,163
2025/3/27,부탄츄,KR60002-Food Expenses,"13,000",KR10000-Cash,"13,000"
2025/3/27,Sogang TA Salary,KR10101-Toss Checking Account,"303,000",KR70006-Other Income,"303,000"
2025/3/27,Charity PALS,KR30201-Friends Debt,"35,000",KR10101-Toss Checking Account,"35,000"
2025/3/27,Natalie PALS,KR30201-Friends Debt,"35,000",KR10101-Toss Checking Account,"35,000"
2025/3/27,钱嘉男,KR30201-Friends Debt,"46,915",KR10101-Toss Checking Account,"46,915"
2025/3/27,Transfer to Toss,KR10101-Toss Checking Account,"210,000",KR10000-Cash,"210,000"
2025/3/27,Han Gang Picnic 정산,KR60002-Food Expenses,"15,866",KR10101-Toss Checking Account,"15,866"
2025/3/27,채크카드 복권 당첨,KR10101-Toss Checking Account,9,KR70006-Other Income,9
2025/3/27,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/27,한우 王学勤,KR10403-Friends Receivable,"77,000",KR10101-Toss Checking Account,"77,000"
2025/3/27,Water,KR60002-Food Expenses,"12,700",KR10101-Toss Checking Account,"12,700"
2025/3/27,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70006-Other Income,2
2025/3/27,채크카드 복권 당첨,KR10101-Toss Checking Account,11,KR70006-Other Income,11
2025/3/27,한우 王学勤,KR10102-Hana Checking Account,"77,000",KR10403-Friends Receivable,"77,000"
2025/3/27,교통(한우 王学勤),KR60004-Transportation Expenses,"1,600",KR30201-Friends Debt,"1,600"
2025/3/28,이자,KR10214-Toss Preparation Fund Account,4,KR70006-Other Income,4
2025/3/28,이자,KR10213-Toss Emergency Fund Account,163,KR70006-Other Income,163
2025/3/28,Transfer to Shinhan Invest (Wrong Transfer),KR10104-Shinhan Investment Account,"65,270",KR10102-Hana Checking Account,"65,270"
2025/3/28,Transfer to Shinhan (buying Funds),KR10103-Shinhan Checking Account,"65,270",KR10104-Shinhan Investment Account,"65,270"
2025/3/28,US S&P 500 Index Fund,KR10404-Pending Investments,"65,270",KR10103-Shinhan Checking Account,"65,270"
2025/3/28,Transfer to Toss,KR10101-Toss Checking Account,"13,715",KR10102-Hana Checking Account,"13,715"
2025/3/28,Recharge,KR10214-Toss Preparation Fund Account,"75,300",KR10101-Toss Checking Account,"75,300"
2025/3/28,Transfer to Shinhan,KR10103-Shinhan Checking Account,"112,235",KR10101-Toss Checking Account,"112,235"
2025/3/28,"Buy 신한 골드 0.77@₩	145,411.62",KR20003-Gold,"111,966",KR10103-Shinhan Checking Account,"111,966"
2025/3/28,GS25,KR60002-Food Expenses,"1,600",KR10101-Toss Checking Account,"1,600"
2025/3/28,채크카드 복권 당첨,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/3/28,Daiso,KR60005-Personal Expenses,"2,000",KR10101-Toss Checking Account,"2,000"
2025/3/28,새현대약국,KR60005-Personal Expenses,"5,000",KR10101-Toss Checking Account,"5,000"
2025/3/28,Cashback,KR10101-Toss Checking Account,500,KR70006-Other Income,500
2025/3/28,Olive Young,KR60005-Personal Expenses,"14,000",KR10101-Toss Checking Account,"14,000"
2025/3/28,Cashback,KR10101-Toss Checking Account,100,KR70006-Other Income,100
2025/3/28,교통(Met Charity + Back from ZIon),KR60004-Transportation Expenses,"3,000",KR30201-Friends Debt,"3,000"
2025/3/29,이자,KR10214-Toss Preparation Fund Account,8,KR70006-Other Income,8
2025/3/29,이자,KR10213-Toss Emergency Fund Account,163,KR70006-Other Income,163
2025/3/29,Ediya,KR60002-Food Expenses,"3,200",KR10101-Toss Checking Account,"3,200"
